equivalence_ratio,1,298,2,3.76,0,0,0,0,-
0.446697856666  0.455572791773
0.594840053398  0.820208400287
0.755142023683  1.26733965168
0.884434253789  1.67975838051
1.05138006477  2.00963820425
1.20593434031  2.32215906282
1.50325393686  2.76048645275
1.65876616153  2.80377571012
1.80188685076  2.82970600232
2.10730266248  2.74259211762
2.35055993671  2.62513519443
2.60650231144  2.44253077798
2.99963227114  2.20335560308
3.50504313861  1.90763130083
3.75451163136  1.79451141505
4.01031494895  1.65098900522
