equivalence_ratio  P=1atm,T=293.15K  H2:CO=10-90%
0.598638743455  0.208928571429
0.617486910995  0.25
0.623769633508  0.294642857143
0.647643979058  0.248214285714
0.684712041885  0.282142857143
0.695392670157  0.328571428571
0.707329842932  0.308928571429
0.712984293194  0.301785714286
0.714869109948  0.271428571429
0.758848167539  0.307142857143
0.810994764398  0.382142857143
0.82167539267  0.317857142857
0.827329842932  0.382142857143
0.911518324607  0.380357142857
0.915287958115  0.478571428571
1.0057591623  0.528571428571
1.06544502618  0.482142857143
