equivalence_ratio  P=1atm,T=300K,H2:CO=60-40%,4mm
0.688005045139  0.579462135107
0.756940551328  0.793165264011
0.785045105382  0.769611534467
0.886770617843  0.957401889208
0.983808638271  1.14520142311
1.08395533488  1.31419591391
1.17941249964  1.48084971842
1.28114005191  1.67098993862
