equivalence_ratio  P=1atm,T=500K,H2:CO=50:50
0.608685410001  1.28962688639
0.801962352632  1.82234372033
1.00240500504  2.54998100831
1.99911250383  3.72188682415
2.99689924179  3.41703371755
