equivalence_ratio  P=1atm,T=298K,H2:CO=75:25
0.644294309387  0.744755244755
0.85684941342  1.12237762238
1.07315877141  1.61188811189
2.15583636076  2.34615384615
3.22951781278  1.82167832168
