H2volumetric_fraction  P=1atm,T=373.15K,12%steam_concentration
0.282773095477  2.23960722441
0.306409193328  2.4711290786
0.330706890207  3.1170009527
0.348524697177  3.13318177465
0.379519666504  3.68774542173
0.403875962154  3.51317401189
0.41413074709  3.93559932051
0.44909153002  3.54532394409
0.456371009613  3.81864373459
