H2volumetric_fraction  T=200C,4%steam_concentration
0.282608695652  4.26836650831
0.308423913043  4.95515865857
0.345108695652  5.38777637461
0.349184782609  5.46535169483
0.377717391304  6.04157395714
0.398097826087  5.97578527472
0.402173913043  6.24146571251
0.438858695652  6.55236835248
0.444293478261  6.6963738048
0.563858695652  5.52701104496
