%H2_volume  P=1atm,T=373.15K
0.197440585009  1.51312784112
0.272851919561  3.20971692674
0.313985374771  3.73904113569
0.329067641682  4.0915618868
0.345521023766  4.34510086133
0.345521023766  4.24607885644
0.368829981718  4.58783853247
0.398994515539  4.84177979019
0.444241316271  4.84310732468
0.466179159049  4.76673386286
0.466179159049  4.72272408291
0.474405850091  4.72296545281
0.531992687386  4.03150100794
0.56352833638  3.85638713945
0.570383912249  3.72455894119
