%H2,1,473.15,2,3.76,0,0,8.5,0,- 
28.125  3.79253112033
29.0760869565  4.13582696895
31.1141304348  4.51263856315
35.3260869565  5.08926173151
35.4619565217  5.25527692585
37.6358695652  5.72064866599
40.0815217391  5.82095535911
40.625  6.08667588751
44.4293478261  6.02140838295
45.1086956522  6.29823400886
45.2445652174  5.77821877443
45.3804347826  6.18766412091
46.4673913043  6.0773347766
52.1739130435  5.3044680979
54.2119565217  5.40465451921
55.5706521739  5.38292541143
56.7934782609  4.96281596408
