H2volumetric_fraction  P=1atm,T=423.15K,12%steam_concentration
0.297489119895  3.04814305365
0.329139137559  3.71939477304
0.363442472621  4.15955983494
0.379944904202  4.47867950481
0.411410768109  4.61072902338
0.47004494855  4.29160935351
0.486453424132  4.3356258597
0.50829255643  4.28060522696
0.512330785247  4.1045392022
