H2volumetric_fraction  P=1atm,T=473.15K  8.5%steam_concentration
0.28125  3.79253112033
0.290760869565  4.13582696895
0.311141304348  4.51263856315
0.353260869565  5.08926173151
0.354619565217  5.25527692585
0.376358695652  5.72064866599
0.400815217391  5.82095535911
0.40625  6.08667588751
0.444293478261  6.02140838295
0.451086956522  6.29823400886
0.452445652174  5.77821877443
0.453804347826  6.18766412091
0.464673913043  6.0773347766
0.521739130435  5.3044680979
0.542119565217  5.40465451921
0.555706521739  5.38292541143
0.567934782609  4.96281596408
