%H2,1,298.15,2,3.76,0,0,0,0,-
20.4296160878  1.24927030301
22.2120658135  1.61287395574
26.873857404  2.26338597283
31.6727605119  2.89193332827
35.3747714808  3.26710262244
37.1572212066  3.43266226539
37.8427787934  3.53188541187
41.1334552102  3.45583377659
43.3272394881  3.56650187956
47.8519195612  3.49081229914
52.239488117  3.15102381069
52.6508226691  3.15114449565
54.9817184644  2.82175502742
55.5301645338  2.9099355006
57.0383912249  2.93238290207
57.9981718464  2.77863027047
60.6032906764  2.64736526866
63.7568555759  2.25220250041
