H2volumetric_fraction  T=200C,12%steam_concentration
0.301630434783  3.73780744483
0.347826086957  4.92312626536
0.357336956522  4.8570168581
0.389945652174  5.56613947521
0.396739130435  5.21225970694
0.404891304348  5.61084049953
0.441576086957  5.33529777297
0.444293478261  5.54561308557
0.463315217391  5.42445927797
0.505434782609  5.07162186542
