H2volumetric_fraction  P=1atm,T=323.15K,5.5%steam_concentration 
0.268491934475  1.78817056396
0.285084406652  2.12379642366
0.318123046142  2.58046767538
0.337371514318  2.81155433287
0.385608978367  3.5598349381
0.4018450669  3.3727647868
0.41152557209  3.57083906465
0.425173189946  3.58734525447
0.429230336376  3.53782668501
0.448231211704  3.40577716644
0.449707390271  3.57083906465
0.456499312242  3.53232462173
0.482288358134  3.35625859697
0.501277979242  3.20770288858
