equivalence_ratio  P=1atm,T=298±3K,CO:H2=99:1
0.532710280374  0.145833333333
0.747663551402  0.180555555556
0.96261682243  0.180555555556
1.16822429907  0.222222222222
1.39252336449  0.25
1.81308411215  0.263888888889
2.34579439252  0.263888888889
2.8785046729  0.270833333333
4.15887850467  0.229166666667
