equivalence_ratio  P=20atm,T=298±3K,CO:H2=95:5
0.735294117647  0.287710599788
0.950226244344  0.36763502455
1.16515837104  0.409261576971
1.38009049774  0.422164725137
1.59502262443  0.40953595841
1.79864253394  0.393708481756
2.33031674208  0.311069124868
2.86199095023  0.202897853086
3.40497737557  0.104308269953
