equivalence_ratio  P=40atm,CO:H2=95:5
0.959367945824  0.297420873157
1.18510158014  0.323096873349
1.38826185102  0.348758465011
1.60270880361  0.323363431151
1.81715575621  0.282010950483
2.34762979684  0.148306997743
2.87810383747  0.116730704577
