equivalence_ratio  P=10atm,T=298±3K,CO:H2=95:5
0.531674208145  0.207793395591
0.746606334842  0.278143352267
0.950226244344  0.389975450082
1.16515837104  0.469899874844
1.38009049774  0.514717916627
1.59502262443  0.537195532878
1.80995475113  0.518183787427
2.33031674208  0.464260614229
2.87330316742  0.349713584288
3.40497737557  0.206435929527
