equivalence_ratio  P=2atm,T=298±3K,CO:H2=75:25
0.317757009346  0.252148997135
0.523364485981  0.458452722063
0.747663551402  0.704871060172
0.953271028037  0.836676217765
1.16822429907  0.951289398281
1.3738317757  1.08309455587
1.80373831776  1.16332378223
2.33644859813  1.18051575931
2.8691588785  1.04297994269
3.40186915888  0.859598853868
3.93457943925  0.659025787966
4.46728971963  0.481375358166
