equivalence_ratio  P=10atm,CO:H2=75:25
0.327313769752  0.261386138614
0.530474040632  0.439603960396
0.744920993228  0.641584158416
0.959367945824  0.79603960396
1.17381489842  0.920792079208
1.38826185102  0.974257425743
1.60270880361  0.980198019802
1.81715575621  0.992079207921
2.34762979684  0.891089108911
2.87810383747  0.659405940594
3.4085778781  0.469306930693
3.93905191874  0.29702970297
