equivalence_ratio  P=10atm,T=298±3K,CO:H2=50:50
0.327313769752  0.264840182648
0.530474040632  0.684931506849
0.744920993228  1.00456621005
0.959367945824  1.27853881279
1.17381489842  1.39726027397
1.38826185102  1.49771689498
1.60270880361  1.50684931507
1.81715575621  1.45205479452
2.34762979684  1.08675799087
2.87810383747  0.803652968037
3.4085778781  0.48401826484
3.93905191874  0.301369863014
