equivalence_ratio  P=1atm,T=293.15K,H2:CO=30:70
0.701216545012  0.425774877651
0.800486618005  0.538336052202
0.899756690998  0.606851549755
1.00097323601  0.797716150082
1.10413625304  0.885807504078
1.199513382  0.924959216966
1.30072992701  0.954323001631
1.4  1.03752039152
1.49732360097  1.0766721044
1.60243309002  1.11582381729
1.70170316302  1.32137030995
1.79708029197  1.30179445351
1.90218978102  1.26753670473
2.00145985401  1.24306688418
2.10072992701  1.22838499184
