equivalence_ratioCO  P=1atm,T=293.15K
0.69840098401  0.13557294302
0.7987699877  0.153018548915
0.893234932349  0.155816065853
0.99950799508  0.163428155352
1.09790897909  0.171843907737
1.20024600246  0.177449801923
1.30061500615  0.181450591763
1.39901599016  0.185050290637
1.50135301353  0.187445482482
1.59975399754  0.190643843562
1.69815498155  0.185414110997
1.79852398524  0.174364733614
1.89889298893  0.170940774291
1.99926199262  0.168319490553
2.09766297663  0.160681731232
