equivalence_ratio  P=1atm,T=293.15K  80%H2
0.500970873786  0.470873786408
0.600485436893  0.645631067961
0.704854368932  0.927184466019
0.801941747573  1.16019417476
0.90145631068  1.34951456311
0.996116504854  1.50970873786
1.10533980583  1.65048543689
1.20242718447  1.75242718447
1.30922330097  1.8786407767
1.40145631068  1.90776699029
1.50339805825  2.05825242718
1.60776699029  2.15048543689
1.70242718447  2.12621359223
1.8067961165  2.07281553398
1.90145631068  2.09223300971
2.00582524272  2.04368932039
2.11019417476  2.0145631068
