equivalence_ratio  P=1atm,T=400K,H2:CO=50:50
0.622632944228  0.793357420789
0.660246433204  0.855185751343
0.690726329442  0.934998610339
0.700453955901  1.00625347415
0.748443579767  1.13932508801
0.78411154345  1.30833101723
0.80486381323  1.29010329813
0.85804150454  1.50343941078
0.929377431907  1.73430841208
0.999416342412  1.88484343154
