equivalence_ratio  P=1atm,T=600K,H2:CO=50:50
0.602529182879  1.82050213081
0.636900129702  1.90024550676
0.663488975357  2.06941356309
0.672568093385  2.07818000741
0.715369649805  2.29170140819
0.74195849546  2.55908375023
0.758819714656  2.52306837132
0.816536964981  2.96846627756
0.887224383917  3.27970400222
0.957911802853  3.57308458403
