equivalence_ratio  P=1atm,T=300K,H2:CO=50:50
0.603826199741  0.427621826941
0.637548638132  0.471662497684
0.669974059663  0.506797758014
0.719260700389  0.613060496572
0.737418936446  0.648450528071
0.788651102464  0.754678525107
0.82626459144  0.807578284232
0.86906614786  0.887171113582
0.91186770428  0.97569251436
0.9546692607  1.04635677228
0.997470817121  1.1170210302
1.03897535668  1.18770844914
