equivalence_ratio  P=1atm,30%CO2
0.596135721018  0.300884955752
0.79123468426  0.470796460177
0.986333647502  0.647787610619
1.17860508954  0.810619469027
1.56314797361  0.927433628319
1.9561734213  0.895575221239
2.43685202639  0.76814159292
2.92035815269  0.453097345133
