equivalence_ratio  P=0.1Mpa,302±3K,50%CO2
0.596914175506  0.415550703697
0.797974927676  0.532386420066
0.999035679846  0.649222136434
1.20009643202  0.703765493998
1.60077145612  0.650888071584
1.80038572806  0.60575965041
2.00144648023  0.510801346844
