equivalence_ratio  P=1atm,302±3K,50%CO2
0.60258780037  0.429184549356
0.802218114603  0.545064377682
1.00184842884  0.669527896996
1.20425138632  0.716738197425
1.60351201479  0.669527896996
1.80314232902  0.613733905579
2.00277264325  0.519313304721
