equivalence_ratio  P=1atm,T=600K,H2:CO=95:5,20%CO2
0.446412037037  1.56539911527
0.478819444444  1.79705969267
0.497453703704  1.91285640089
0.513657407407  2.22211028727
0.547685185185  2.49243319722
0.581712962963  2.79176964682
0.616550925926  3.04273900351
0.649768518519  3.27438838742
0.683796296296  3.49635539795
0.717824074074  3.72799358837
0.751851851852  3.90160469948
