equivalence_ratio  P=1atm,T=300K,20%CO2,H2:CO=95:5
0.610853199498  0.580985915493
0.636574654956  0.647007042254
0.661668757842  0.713028169014
0.688644918444  0.779049295775
0.714993726474  0.845070422535
0.719385194479  0.831866197183
0.752007528231  0.959507042254
0.759535759097  0.933098591549
0.799686323714  1.03873239437
0.819761606023  1.12235915493
0.878732747804  1.21478873239
0.888143036386  1.2588028169
0.957151819322  1.41725352113
1.02678795483  1.52728873239
