equivalence_ratio  P=1atm,T=500K,H2:CO=95:5,20%CO2
0.485300925926  1.15867227237
0.517708333333  1.29362105093
0.54525462963  1.44797935024
0.574421296296  1.61198644244
0.595486111111  1.64070895121
0.636805555556  1.88191758006
0.684606481481  2.30678907873
0.717013888889  2.50943611648
0.751851851852  2.67336485422
0.786689814815  2.82762241206
0.820717592593  2.97221998352
0.85474537037  3.11681755498
0.888773148148  3.22273040691
0.923611111111  3.35764560499
