equivalence_ratio  P=1atm,T=600K,H2:CO=50:50
0.602346570397  1.81065088757
0.636642599278  1.90532544379
0.66432009627  2.04733727811
0.67274368231  2.07100591716
0.715463297232  2.28402366864
0.742539109507  2.56804733728
0.758182912154  2.5325443787
0.815342960289  2.95857988166
0.887545126354  3.2899408284
0.95734055355  3.57396449704
