equivalence_ratio  P=1atm,T=700K,H2:CO=50:50
0.593922984356  2.47337278107
0.627015643803  2.7573964497
0.649277978339  2.9349112426
0.672141997593  3.15976331361
0.725691937425  3.52662721893
0.747352587244  3.72781065089
0.78285198556  3.94082840237
0.83880866426  4.20118343195
0.893561973526  4.49704142012
