H2/(H2+air)_ratio  P=1atm,T=373.15K,33%steam
0.284468897537  0.906740537159
0.333458174232  1.33731093052
0.375862195167  1.5026917185
0.411827353576  1.66813350366
0.442907857657  1.31638018324
0.498915470105  1.13017321457
0.559441753791  0.798034845076
